,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
459,"NN_tune_trainable_a17ed_00218_218_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=sgd_2021-07-05_07-51-15",0.113,0.1135,0.1135,0.1135
460,"NN_tune_trainable_a17ed_01039_1039_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-07_04-12-21",0.948,0.1135,0.9492,0.1135
461,"NN_tune_trainable_a17ed_00733_733_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-06_11-08-54",0.952,0.1135,0.9529,0.1135
462,"NN_tune_trainable_a17ed_00766_766_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opti_2021-07-06_13-01-46",0.971,0.6908,0.9727,0.7
463,"NN_tune_trainable_a17ed_00445_445_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-05_19-57-00",0.949,0.0019,0.9499,0.0056
464,"NN_tune_trainable_a17ed_01712_1712_model::dropout=0.0,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimiz_2021-07-08_17-09-17",0.964,0.4964,0.9635,0.4686
465,"NN_tune_trainable_a17ed_00930_930_model::dropout=0.0,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=ad_2021-07-06_22-08-56",0.802,0.6373,0.8003,0.6254
466,"NN_tune_trainable_a17ed_02449_2449_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.001,optim::optimize_2021-07-10_13-26-00",0.936,0.1956,0.9357,0.2086
467,"NN_tune_trainable_a17ed_00357_357_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-05_15-21-28",0.948,0.2607,0.9496,0.2801
468,"NN_tune_trainable_a17ed_01471_1471_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-08_04-12-34",0.946,0.0173,0.9472,0.0053
469,"NN_tune_trainable_a17ed_01860_1860_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-09_01-02-05",0.983,0.7396,0.9848,0.7644
470,"NN_tune_trainable_a17ed_01346_1346_model::dropout=0.0,model::init_type=normal,model::nlin=tanh,optim::lr=0.001,optim::optimizer=sg_2021-07-07_21-15-17",0.977,0.7416,0.9806,0.7983
471,"NN_tune_trainable_a17ed_00751_751_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opti_2021-07-06_12-19-22",0.817,0.354,0.8072,0.4059
472,"NN_tune_trainable_a17ed_00385_385_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::lr=0.001,optim::optimizer=ad_2021-07-05_16-48-09",0.94,0.2027,0.9453,0.192
473,"NN_tune_trainable_a17ed_01656_1656_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-08_14-09-00",0.113,0.1135,0.1135,0.1135
474,"NN_tune_trainable_a17ed_00813_813_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-06_15-35-09",0.95,0.7535,0.9507,0.7325
475,"NN_tune_trainable_a17ed_01707_1707_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=a_2021-07-08_16-58-46",0.113,0.1135,0.1135,0.1135
476,"NN_tune_trainable_a17ed_02105_2105_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-09_15-02-56",0.874,0.1135,0.875,0.1135
477,"NN_tune_trainable_a17ed_00542_542_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::optim_2021-07-06_01-04-53",0.983,0.95,0.9868,0.9607
478,"NN_tune_trainable_a17ed_02133_2133_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.001,optim::_2021-07-09_16-55-51",0.717,0.7063,0.7154,0.703
479,"NN_tune_trainable_a17ed_01788_1788_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::op_2021-07-08_21-03-14",0.975,0.9137,0.9769,0.9164
480,"NN_tune_trainable_a17ed_02507_2507_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.001,optim::optimizer=sg_2021-07-10_17-02-26",0.113,0.1135,0.1135,0.1135
481,"NN_tune_trainable_a17ed_00390_390_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::optim_2021-07-05_17-01-57",0.979,0.4336,0.9817,0.4022
482,"NN_tune_trainable_a17ed_01540_1540_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-08_07-57-34",0.984,0.7449,0.9851,0.8529
483,"NN_tune_trainable_a17ed_02484_2484_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.0001,optim:_2021-07-10_15-28-09",0.964,0.8758,0.9652,0.841
484,"NN_tune_trainable_a17ed_01200_1200_model::dropout=0.0,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimiz_2021-07-07_12-48-31",0.962,0.2899,0.9629,0.289
485,"NN_tune_trainable_a17ed_01949_1949_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-09_05-36-05",0.962,0.1137,0.9616,0.1135
486,"NN_tune_trainable_a17ed_01843_1843_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-09_00-06-42",0.113,0.1135,0.1135,0.1135
487,"NN_tune_trainable_a17ed_01891_1891_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=s_2021-07-09_02-37-51",0.56,0.3877,0.5569,0.4004
488,"NN_tune_trainable_a17ed_01503_1503_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-08_05-50-27",0.928,0.1135,0.9345,0.1135
489,"NN_tune_trainable_a17ed_02418_2418_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-10_11-13-58",0.838,0.8092,0.8362,0.8055
490,"NN_tune_trainable_a17ed_00938_938_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=ad_2021-07-06_22-37-14",0.956,0.8288,0.9567,0.8593
491,"NN_tune_trainable_a17ed_01638_1638_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-08_13-20-52",0.977,0.4778,0.9776,0.4414
492,"NN_tune_trainable_a17ed_02533_2533_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::op_2021-07-10_18-42-04",0.943,0.4162,0.9438,0.4131
493,"NN_tune_trainable_a17ed_01129_1129_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=_2021-07-07_09-01-16",0.113,0.1135,0.1135,0.1135
494,"NN_tune_trainable_a17ed_01425_1425_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.001,optim::optimize_2021-07-08_01-29-24",0.934,0.1968,0.9354,0.2136
495,"NN_tune_trainable_a17ed_01769_1769_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=_2021-07-08_20-13-52",0.113,0.1135,0.1135,0.1135
496,"NN_tune_trainable_a17ed_00013_13_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::optim_2021-07-04_21-29-37",0.954,0.1135,0.9519,0.1135
497,"NN_tune_trainable_a17ed_01783_1783_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.0001,optim::_2021-07-08_20-56-34",0.113,0.1135,0.1135,0.1135
498,"NN_tune_trainable_a17ed_01805_1805_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opt_2021-07-08_22-08-47",0.93,0.1137,0.9391,0.1139
499,"NN_tune_trainable_a17ed_01534_1534_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-08_07-32-22",0.974,0.7192,0.975,0.7344
500,"NN_tune_trainable_a17ed_02223_2223_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-09_22-46-01",0.948,0.2213,0.95,0.2187
501,"NN_tune_trainable_a17ed_00266_266_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.001,optim::optimizer=ada_2021-07-05_10-26-29",0.983,0.964,0.9866,0.9746
502,"NN_tune_trainable_a17ed_01760_1760_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=_2021-07-08_19-46-20",0.113,0.1135,0.1135,0.1135
503,"NN_tune_trainable_a17ed_00106_106_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=sg_2021-07-05_02-16-58",0.113,0.1135,0.1135,0.1135
504,"NN_tune_trainable_a17ed_01406_1406_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-08_00-23-39",0.976,0.9604,0.9778,0.9611
505,"NN_tune_trainable_a17ed_00277_277_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-05_11-00-10",0.915,0.4004,0.9173,0.3624
506,"NN_tune_trainable_a17ed_01507_1507_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=s_2021-07-08_06-07-51",0.556,0.4112,0.553,0.4069
507,"NN_tune_trainable_a17ed_01729_1729_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::lr=0.001,optim::optimizer=s_2021-07-08_18-08-45",0.857,0.3639,0.8558,0.4099
508,"NN_tune_trainable_a17ed_02079_2079_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-09_13-30-40",0.96,0.2079,0.9611,0.2037
509,"NN_tune_trainable_a17ed_01387_1387_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=s_2021-07-07_23-21-31",0.113,0.1135,0.1135,0.1135
510,"NN_tune_trainable_a17ed_01166_1166_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-07_10-55-54",0.983,0.5693,0.9867,0.5868
511,"NN_tune_trainable_a17ed_01629_1629_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-08_12-41-12",0.95,0.1135,0.9452,0.1135
512,"NN_tune_trainable_a17ed_00268_268_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-05_10-34-02",0.983,0.9364,0.9883,0.9523
513,"NN_tune_trainable_a17ed_01599_1599_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-08_11-12-25",0.939,0.1438,0.9407,0.1359
514,"NN_tune_trainable_a17ed_00314_314_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=ad_2021-07-05_13-09-17",0.973,0.9578,0.9747,0.9566
515,"NN_tune_trainable_a17ed_01282_1282_model::dropout=0.0,model::init_type=normal,model::nlin=tanh,optim::lr=0.001,optim::optimizer=ad_2021-07-07_17-44-26",0.982,0.7667,0.9845,0.8474
516,"NN_tune_trainable_a17ed_01357_1357_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opt_2021-07-07_21-42-44",0.948,0.1306,0.9546,0.1468
517,"NN_tune_trainable_a17ed_01594_1594_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=a_2021-07-08_10-56-13",0.961,0.9038,0.9619,0.906
518,"NN_tune_trainable_a17ed_00776_776_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=ad_2021-07-06_13-37-01",0.983,0.7417,0.9882,0.8021
519,"NN_tune_trainable_a17ed_00049_49_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimizer_2021-07-04_23-27-19",0.113,0.1135,0.1135,0.1135
520,"NN_tune_trainable_a17ed_01806_1806_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-08_22-09-26",0.986,0.9563,0.989,0.9632
521,"NN_tune_trainable_a17ed_01160_1160_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=a_2021-07-07_10-40-33",0.983,0.1135,0.9868,0.1135
522,"NN_tune_trainable_a17ed_00161_161_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=a_2021-07-05_05-04-38",0.657,0.6477,0.6485,0.6165
523,"NN_tune_trainable_a17ed_02208_2208_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=_2021-07-09_21-36-44",0.884,0.8308,0.8818,0.8427
524,"NN_tune_trainable_a17ed_01583_1583_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-08_10-19-40",0.945,0.1561,0.9454,0.1602
525,"NN_tune_trainable_a17ed_02464_2464_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=_2021-07-10_14-18-41",0.899,0.8732,0.8977,0.8709
526,"NN_tune_trainable_a17ed_00992_992_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=s_2021-07-07_01-38-04",0.113,0.1135,0.1134,0.1135
527,"NN_tune_trainable_a17ed_02081_2081_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=_2021-07-09_13-33-26",0.847,0.3151,0.8447,0.3245
528,"NN_tune_trainable_a17ed_01607_1607_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-08_11-35-34",0.956,0.1611,0.9565,0.1853
529,"NN_tune_trainable_a17ed_02046_2046_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-09_10-59-49",0.975,0.9494,0.9787,0.9588
530,"NN_tune_trainable_a17ed_00291_291_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=ad_2021-07-05_11-51-08",0.78,0.2432,0.7764,0.2418
531,"NN_tune_trainable_a17ed_00702_702_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opti_2021-07-06_09-31-12",0.975,0.7957,0.9762,0.8092
532,"NN_tune_trainable_a17ed_00348_348_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-05_14-45-08",0.981,0.5268,0.9865,0.5172
533,"NN_tune_trainable_a17ed_01650_1650_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-08_13-50-24",0.855,0.2969,0.8527,0.3018
534,"NN_tune_trainable_a17ed_00798_798_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::optim_2021-07-06_14-43-47",0.985,0.9185,0.9872,0.9264
535,"NN_tune_trainable_a17ed_01034_1034_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.001,optim::optimizer=ad_2021-07-07_03-49-09",0.983,0.972,0.9879,0.9717
536,"NN_tune_trainable_a17ed_01138_1138_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-07_09-25-18",0.837,0.6661,0.8342,0.6602
537,"NN_tune_trainable_a17ed_00076_76_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::optim_2021-07-05_00-42-13",0.985,0.9266,0.9871,0.9277
538,"NN_tune_trainable_a17ed_01017_1017_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-07_02-49-19",0.097,0.1032,0.1032,0.1032
539,"NN_tune_trainable_a17ed_02363_2363_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=a_2021-07-10_07-50-18",0.78,0.3117,0.7682,0.3183
540,"NN_tune_trainable_a17ed_00081_81_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer=_2021-07-05_00-59-22",0.102,0.1135,0.1135,0.1135
541,"NN_tune_trainable_a17ed_01137_1137_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimiz_2021-07-07_09-25-18",0.113,0.1135,0.1135,0.1135
542,"NN_tune_trainable_a17ed_01257_1257_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=_2021-07-07_16-00-23",0.113,0.1135,0.1135,0.1135
543,"NN_tune_trainable_a17ed_01147_1147_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=s_2021-07-07_09-51-00",0.113,0.1135,0.1135,0.1135
544,"NN_tune_trainable_a17ed_01579_1579_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=a_2021-07-08_10-08-18",0.69,0.5273,0.6711,0.4864
545,"NN_tune_trainable_a17ed_01615_1615_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-08_11-59-11",0.939,0.1661,0.9422,0.1947
546,"NN_tune_trainable_a17ed_01216_1216_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.001,optim::optimizer=s_2021-07-07_13-41-34",0.935,0.1135,0.9383,0.1135
547,"NN_tune_trainable_a17ed_01134_1134_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-07_09-10-53",0.976,0.7364,0.979,0.7154
548,"NN_tune_trainable_a17ed_01515_1515_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=s_2021-07-08_06-32-28",0.113,0.1135,0.1135,0.1135
549,"NN_tune_trainable_a17ed_01231_1231_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-07_14-28-15",0.94,0.1135,0.9461,0.1135
550,"NN_tune_trainable_a17ed_00152_152_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.001,optim::optimizer=ad_2021-07-05_04-34-16",0.983,0.0982,0.9854,0.0981
551,"NN_tune_trainable_a17ed_00666_666_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=ada_2021-07-06_07-36-15",0.978,0.377,0.9843,0.3592
552,"NN_tune_trainable_a17ed_02504_2504_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=s_2021-07-10_16-45-01",0.113,0.1135,0.1135,0.1135
553,"NN_tune_trainable_a17ed_00488_488_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=s_2021-07-05_22-15-51",0.113,0.1135,0.1135,0.1135
554,"NN_tune_trainable_a17ed_01918_1918_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-09_03-54-56",0.978,0.9559,0.98,0.9559
555,"NN_tune_trainable_a17ed_02460_2460_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-10_14-01-00",0.981,0.3917,0.9836,0.4293
556,"NN_tune_trainable_a17ed_01006_1006_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-07_02-17-14",0.978,0.9542,0.9808,0.9517
557,"NN_tune_trainable_a17ed_01477_1477_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-08_04-32-24",0.958,0.0974,0.9615,0.0974
558,"NN_tune_trainable_a17ed_01074_1074_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-07_06-06-27",0.952,0.5362,0.9513,0.5346
559,"NN_tune_trainable_a17ed_01197_1197_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.0001,optim::op_2021-07-07_12-37-28",0.942,0.1135,0.9428,0.1135
560,"NN_tune_trainable_a17ed_00119_119_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.0001,optim::o_2021-07-05_02-48-24",0.113,0.1135,0.1135,0.1135
561,"NN_tune_trainable_a17ed_02153_2153_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=_2021-07-09_18-19-50",0.113,0.1135,0.1135,0.1135
562,"NN_tune_trainable_a17ed_00708_708_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-06_09-56-28",0.98,0.2677,0.9822,0.2462
563,"NN_tune_trainable_a17ed_00748_748_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-06_12-06-46",0.969,0.9474,0.971,0.9508
564,"NN_tune_trainable_a17ed_00431_431_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opti_2021-07-05_19-15-00",0.938,0.8009,0.939,0.8275
565,"NN_tune_trainable_a17ed_02481_2481_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimiz_2021-07-10_15-19-26",0.821,0.7977,0.8199,0.794
566,"NN_tune_trainable_a17ed_00840_840_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=sg_2021-07-06_17-00-51",0.113,0.1135,0.1135,0.1135
567,"NN_tune_trainable_a17ed_00752_752_model::dropout=0.0,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-06_12-19-22",0.113,0.1135,0.1135,0.1135
568,"NN_tune_trainable_a17ed_00301_301_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-05_12-19-58",0.918,0.6526,0.919,0.6628
569,"NN_tune_trainable_a17ed_00164_164_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-05_05-09-22",0.976,0.9069,0.978,0.9097
570,"NN_tune_trainable_a17ed_00854_854_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::op_2021-07-06_17-42-35",0.968,0.5338,0.9678,0.6354
571,"NN_tune_trainable_a17ed_01018_1018_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=s_2021-07-07_02-49-55",0.113,0.1135,0.1135,0.1135
572,"NN_tune_trainable_a17ed_01278_1278_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-07_17-21-14",0.981,0.9679,0.9816,0.9701
573,"NN_tune_trainable_a17ed_00601_601_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::lr=0.001,optim::optimizer=sg_2021-07-06_04-08-20",0.113,0.1135,0.1135,0.1135
574,"NN_tune_trainable_a17ed_01226_1226_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.001,optim::optimizer=sg_2021-07-07_14-17-23",0.113,0.1135,0.1135,0.1135
575,"NN_tune_trainable_a17ed_01647_1647_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-08_13-45-20",0.911,0.4009,0.9148,0.4265
576,"NN_tune_trainable_a17ed_01747_1747_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-08_19-01-12",0.701,0.4113,0.6931,0.4086
577,"NN_tune_trainable_a17ed_01721_1721_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-08_17-42-00",0.618,0.1656,0.5995,0.16
578,"NN_tune_trainable_a17ed_00634_634_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=sg_2021-07-06_05-52-51",0.113,0.1134,0.1135,0.1134
579,"NN_tune_trainable_a17ed_01835_1835_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=a_2021-07-08_23-40-53",0.447,0.1917,0.4571,0.2556
580,"NN_tune_trainable_a17ed_01757_1757_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-08_19-27-16",0.94,0.1135,0.9401,0.1135
581,"NN_tune_trainable_a17ed_02063_2063_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-09_12-14-52",0.937,0.1135,0.9457,0.1135
582,"NN_tune_trainable_a17ed_00821_821_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::_2021-07-06_16-01-09",0.849,0.8584,0.8466,0.8572
583,"NN_tune_trainable_a17ed_00253_253_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-05_09-38-16",0.938,0.1135,0.9392,0.1135
584,"NN_tune_trainable_a17ed_02322_2322_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-10_05-09-57",0.977,0.361,0.9774,0.3041
585,"NN_tune_trainable_a17ed_01567_1567_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-08_09-25-41",0.957,0.118,0.9515,0.1141
586,"NN_tune_trainable_a17ed_01689_1689_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::lr=0.001,optim::optimizer=a_2021-07-08_15-59-04",0.841,0.1135,0.8308,0.1135
587,"NN_tune_trainable_a17ed_00688_688_model::dropout=0.0,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-06_08-46-50",0.962,0.3597,0.9623,0.3481
588,"NN_tune_trainable_a17ed_01151_1151_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-07_10-05-30",0.468,0.1355,0.4689,0.1313
589,"NN_tune_trainable_a17ed_00924_924_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-06_21-46-23",0.979,0.1135,0.9823,0.1135
590,"NN_tune_trainable_a17ed_01056_1056_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=_2021-07-07_05-08-50",0.96,0.3403,0.9604,0.3762
