,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
874,NN_tune_trainable_da045_00025_25_seed=26_2021-09-25_13-16-33,0.606,0.266,0.617,0.2658
875,NN_tune_trainable_da045_00544_544_seed=545_2021-09-26_21-23-17,0.594,0.243,0.6053,0.2446
876,NN_tune_trainable_da045_00945_945_seed=946_2021-09-27_16-20-02,0.597,0.2522,0.6166,0.2531
877,NN_tune_trainable_da045_00200_200_seed=201_2021-09-26_00-02-55,0.605,0.2691,0.6207,0.2673
878,NN_tune_trainable_da045_00909_909_seed=910_2021-09-27_14-37-08,0.599,0.2445,0.6138,0.2499
879,NN_tune_trainable_da045_00921_921_seed=922_2021-09-27_15-10-50,0.588,0.2544,0.6174,0.2517
880,NN_tune_trainable_da045_00547_547_seed=548_2021-09-26_21-24-44,0.587,0.2637,0.6044,0.259
881,NN_tune_trainable_da045_00311_311_seed=312_2021-09-26_06-38-18,0.581,0.2551,0.602,0.2556
882,NN_tune_trainable_da045_00152_152_seed=153_2021-09-25_21-07-39,0.598,0.2422,0.6134,0.2416
883,NN_tune_trainable_da045_00986_986_seed=987_2021-09-27_18-30-30,0.604,0.2481,0.6201,0.2485
884,NN_tune_trainable_da045_00126_126_seed=127_2021-09-25_19-36-22,0.604,0.2541,0.6226,0.2535
885,NN_tune_trainable_da045_00476_476_seed=477_2021-09-26_16-58-22,0.602,0.2408,0.6144,0.2425
886,NN_tune_trainable_da045_00427_427_seed=428_2021-09-26_13-59-14,0.589,0.261,0.6093,0.2576
887,NN_tune_trainable_da045_00696_696_seed=697_2021-09-27_05-09-03,0.596,0.2371,0.6102,0.241
888,NN_tune_trainable_da045_00580_580_seed=581_2021-09-26_23-38-00,0.605,0.2563,0.6214,0.2527
889,NN_tune_trainable_da045_00917_917_seed=918_2021-09-27_15-05-02,0.601,0.2514,0.6246,0.2497
890,NN_tune_trainable_da045_00676_676_seed=677_2021-09-27_04-12-00,0.601,0.2587,0.6267,0.2607
891,NN_tune_trainable_da045_00169_169_seed=170_2021-09-25_22-33-13,0.6,0.2533,0.6182,0.2521
892,NN_tune_trainable_da045_00172_172_seed=173_2021-09-25_22-34-34,0.601,0.2512,0.6254,0.253
893,NN_tune_trainable_da045_00518_518_seed=519_2021-09-26_19-51-23,0.603,0.2443,0.621,0.2424
894,NN_tune_trainable_da045_00227_227_seed=228_2021-09-26_01-32-10,0.593,0.2596,0.613,0.2533
895,NN_tune_trainable_da045_00976_976_seed=977_2021-09-27_17-58-10,0.603,0.2494,0.6199,0.2473
896,NN_tune_trainable_da045_00871_871_seed=872_2021-09-27_12-54-22,0.6,0.2585,0.6206,0.2621
897,NN_tune_trainable_da045_00673_673_seed=674_2021-09-27_04-08-13,0.598,0.2502,0.6126,0.2516
898,NN_tune_trainable_da045_00596_596_seed=597_2021-09-27_00-24-23,0.605,0.2586,0.6165,0.263
899,NN_tune_trainable_da045_00493_493_seed=494_2021-09-26_18-20-50,0.593,0.2439,0.6046,0.2413
900,NN_tune_trainable_da045_00846_846_seed=847_2021-09-27_11-45-40,0.601,0.2492,0.6216,0.2519
901,NN_tune_trainable_da045_00453_453_seed=454_2021-09-26_15-30-06,0.592,0.2589,0.6124,0.2556
902,NN_tune_trainable_da045_00632_632_seed=633_2021-09-27_02-07-49,0.598,0.2445,0.614,0.2448
903,NN_tune_trainable_da045_00550_550_seed=551_2021-09-26_21-25-41,0.609,0.25,0.6243,0.2494
904,NN_tune_trainable_da045_00757_757_seed=758_2021-09-27_07-47-22,0.601,0.2366,0.6164,0.2301
905,NN_tune_trainable_da045_00410_410_seed=411_2021-09-26_13-12-31,0.617,0.2434,0.6254,0.2402
906,NN_tune_trainable_da045_00942_942_seed=943_2021-09-27_16-14-40,0.605,0.2548,0.6233,0.2511
907,NN_tune_trainable_da045_00769_769_seed=770_2021-09-27_08-18-22,0.599,0.2592,0.6175,0.2563
908,NN_tune_trainable_da045_00688_688_seed=689_2021-09-27_04-43-22,0.587,0.2434,0.6042,0.2501
909,NN_tune_trainable_da045_00683_683_seed=684_2021-09-27_04-14-57,0.6,0.2523,0.6172,0.2528
910,NN_tune_trainable_da045_00765_765_seed=766_2021-09-27_07-53-30,0.591,0.249,0.6062,0.2486
911,NN_tune_trainable_da045_00657_657_seed=658_2021-09-27_03-11-01,0.606,0.2522,0.624,0.2499
912,NN_tune_trainable_da045_00674_674_seed=675_2021-09-27_04-08-54,0.599,0.2454,0.6152,0.2456
913,NN_tune_trainable_da045_00972_972_seed=973_2021-09-27_17-48-59,0.595,0.2307,0.6084,0.2308
914,NN_tune_trainable_da045_00327_327_seed=328_2021-09-26_08-03-15,0.598,0.2633,0.6182,0.2579
915,NN_tune_trainable_da045_00863_863_seed=864_2021-09-27_12-23-33,0.607,0.2512,0.6251,0.2635
916,NN_tune_trainable_da045_00485_485_seed=486_2021-09-26_17-40-37,0.61,0.2623,0.6289,0.2582
917,NN_tune_trainable_da045_00059_59_seed=60_2021-09-25_14-54-21,0.596,0.2503,0.6153,0.255
918,NN_tune_trainable_da045_00096_96_seed=97_2021-09-25_17-59-24,0.603,0.2542,0.6206,0.253
919,NN_tune_trainable_da045_00084_84_seed=85_2021-09-25_17-11-49,0.606,0.2649,0.6205,0.2641
920,NN_tune_trainable_da045_00324_324_seed=325_2021-09-26_08-01-26,0.614,0.2539,0.6216,0.2547
921,NN_tune_trainable_da045_00432_432_seed=433_2021-09-26_14-38-42,0.603,0.2651,0.6215,0.2606
922,NN_tune_trainable_da045_00998_998_seed=999_2021-09-27_19-05-55,0.594,0.2604,0.6148,0.2566
923,NN_tune_trainable_da045_00649_649_seed=650_2021-09-27_03-06-03,0.607,0.2488,0.617,0.2474
924,NN_tune_trainable_da045_00417_417_seed=418_2021-09-26_13-16-25,0.6,0.2563,0.6148,0.2557
925,NN_tune_trainable_da045_00103_103_seed=104_2021-09-25_18-01-37,0.586,0.249,0.6109,0.2493
926,NN_tune_trainable_da045_00355_355_seed=356_2021-09-26_09-33-41,0.604,0.2399,0.6161,0.244
927,NN_tune_trainable_da045_00626_626_seed=627_2021-09-27_02-03-57,0.606,0.2482,0.6219,0.2445
928,NN_tune_trainable_da045_00279_279_seed=280_2021-09-26_05-07-23,0.59,0.2381,0.6103,0.2415
929,NN_tune_trainable_da045_00619_619_seed=620_2021-09-27_01-36-10,0.59,0.2442,0.6139,0.2428
930,NN_tune_trainable_da045_00956_956_seed=957_2021-09-27_16-54-04,0.596,0.2483,0.6162,0.2479
931,NN_tune_trainable_da045_00067_67_seed=68_2021-09-25_15-39-47,0.591,0.2539,0.6055,0.2522
932,NN_tune_trainable_da045_00950_950_seed=951_2021-09-27_16-45-34,0.593,0.2585,0.6187,0.2544
933,NN_tune_trainable_da045_00184_184_seed=185_2021-09-25_23-17-47,0.599,0.2534,0.6195,0.2521
934,NN_tune_trainable_da045_00827_827_seed=828_2021-09-27_10-40-55,0.603,0.232,0.6195,0.2367
935,NN_tune_trainable_da045_00255_255_seed=256_2021-09-26_03-39-30,0.611,0.2528,0.634,0.2523
936,NN_tune_trainable_da045_00529_529_seed=530_2021-09-26_20-34-15,0.607,0.255,0.6182,0.2528
937,NN_tune_trainable_da045_00434_434_seed=435_2021-09-26_14-40-04,0.581,0.266,0.6039,0.2658
938,NN_tune_trainable_da045_00134_134_seed=135_2021-09-25_20-22-24,0.601,0.2568,0.615,0.2585
