,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
19,NN_tune_trainable_4008a_00482_482_seed=483_2022-08-19_21-31-02,0.692,0.1198,0.7398,0.1211
20,NN_tune_trainable_4008a_00297_297_seed=298_2022-08-19_01-47-10,0.685,0.1276,0.7442,0.1259
21,NN_tune_trainable_4008a_00897_897_seed=898_2022-08-21_18-08-59,0.696,0.1287,0.7426,0.1287
22,NN_tune_trainable_4008a_00933_933_seed=934_2022-08-21_22-02-06,0.69,0.1234,0.7444,0.1242
23,NN_tune_trainable_4008a_00823_823_seed=824_2022-08-21_10-10-31,0.687,0.1348,0.7415,0.1349
24,NN_tune_trainable_4008a_00976_976_seed=977_2022-08-22_02-36-30,0.695,0.1215,0.7396,0.1225
25,NN_tune_trainable_4008a_00946_946_seed=947_2022-08-21_23-21-21,0.686,0.1281,0.7395,0.1281
26,NN_tune_trainable_4008a_00240_240_seed=241_2022-08-18_19-43-50,0.698,0.1309,0.7407,0.1315
27,NN_tune_trainable_4008a_00435_435_seed=436_2022-08-19_16-25-01,0.692,0.1383,0.7415,0.1381
28,NN_tune_trainable_4008a_00040_40_seed=41_2022-08-17_21-54-14,0.698,0.1308,0.7386,0.1328
29,NN_tune_trainable_4008a_00680_680_seed=681_2022-08-20_18-53-52,0.695,0.1243,0.7424,0.1253
30,NN_tune_trainable_4008a_00959_959_seed=960_2022-08-22_00-45-38,0.7,0.1328,0.7424,0.133
31,NN_tune_trainable_4008a_00949_949_seed=950_2022-08-21_23-43-23,0.691,0.1336,0.7395,0.133
32,NN_tune_trainable_4008a_00862_862_seed=863_2022-08-21_14-24-01,0.701,0.1294,0.7406,0.1301
33,NN_tune_trainable_4008a_00996_996_seed=997_2022-08-22_04-47-59,0.69,0.1323,0.7464,0.133
34,NN_tune_trainable_4008a_00857_857_seed=858_2022-08-21_13-42-58,0.693,0.13,0.7484,0.1301
35,NN_tune_trainable_4008a_00476_476_seed=477_2022-08-19_20-58-59,0.699,0.1279,0.7455,0.1314
36,NN_tune_trainable_4008a_00788_788_seed=789_2022-08-21_06-21-42,0.69,0.1232,0.7478,0.1245
37,NN_tune_trainable_4008a_00451_451_seed=452_2022-08-19_18-07-27,0.692,0.1248,0.7423,0.1249
38,NN_tune_trainable_4008a_00754_754_seed=755_2022-08-21_02-39-32,0.689,0.1352,0.7389,0.1349
39,NN_tune_trainable_4008a_00374_374_seed=375_2022-08-19_09-58-59,0.694,0.1273,0.7411,0.1266
40,NN_tune_trainable_4008a_00781_781_seed=782_2022-08-21_05-37-52,0.69,0.1293,0.7417,0.1304
41,NN_tune_trainable_4008a_00122_122_seed=123_2022-08-18_06-55-55,0.704,0.1279,0.7373,0.1273
42,NN_tune_trainable_4008a_00438_438_seed=439_2022-08-19_16-46-48,0.691,0.1236,0.7393,0.1248
43,NN_tune_trainable_4008a_00475_475_seed=476_2022-08-19_20-41-32,0.686,0.1214,0.7409,0.1231
44,NN_tune_trainable_4008a_00889_889_seed=890_2022-08-21_17-15-27,0.694,0.1246,0.737,0.1255
45,NN_tune_trainable_4008a_00871_871_seed=872_2022-08-21_15-17-20,0.694,0.1326,0.7406,0.1328
46,NN_tune_trainable_4008a_00732_732_seed=733_2022-08-21_00-24-56,0.692,0.1247,0.7458,0.1243
47,NN_tune_trainable_4008a_00384_384_seed=385_2022-08-19_10-55-28,0.693,0.1329,0.7393,0.1329
48,NN_tune_trainable_4008a_00556_556_seed=557_2022-08-20_05-29-26,0.699,0.1291,0.7382,0.1308
49,NN_tune_trainable_4008a_00177_177_seed=178_2022-08-18_12-55-21,0.694,0.1319,0.7417,0.1324
50,NN_tune_trainable_4008a_00985_985_seed=986_2022-08-22_03-33-33,0.697,0.1251,0.7434,0.1258
51,NN_tune_trainable_4008a_00741_741_seed=742_2022-08-21_01-17-07,0.697,0.123,0.7415,0.1252
52,NN_tune_trainable_4008a_00716_716_seed=717_2022-08-20_22-43-17,0.696,0.1294,0.7467,0.1295
53,NN_tune_trainable_4008a_00330_330_seed=331_2022-08-19_05-26-00,0.697,0.1267,0.7439,0.1276
54,NN_tune_trainable_4008a_00195_195_seed=196_2022-08-18_14-42-01,0.703,0.1183,0.742,0.119
55,NN_tune_trainable_4008a_00844_844_seed=845_2022-08-21_12-19-42,0.697,0.1224,0.7405,0.122
56,NN_tune_trainable_4008a_00013_13_seed=14_2022-08-17_18-53-39,0.698,0.1193,0.7419,0.1219
57,NN_tune_trainable_4008a_00562_562_seed=563_2022-08-20_06-14-23,0.696,0.1294,0.7406,0.1298
58,NN_tune_trainable_4008a_00213_213_seed=214_2022-08-18_16-45-01,0.691,0.1302,0.7466,0.1311
59,NN_tune_trainable_4008a_00286_286_seed=287_2022-08-19_00-30-09,0.688,0.1319,0.7427,0.1342
60,NN_tune_trainable_4008a_00914_914_seed=915_2022-08-21_19-56-07,0.707,0.1325,0.7421,0.1328
61,NN_tune_trainable_4008a_00992_992_seed=993_2022-08-22_04-21-45,0.686,0.1282,0.7448,0.129
62,NN_tune_trainable_4008a_00925_925_seed=926_2022-08-21_21-11-23,0.693,0.123,0.745,0.1258
63,NN_tune_trainable_4008a_00593_593_seed=594_2022-08-20_09-25-28,0.701,0.1238,0.744,0.1243
64,NN_tune_trainable_4008a_00695_695_seed=696_2022-08-20_20-18-17,0.692,0.1372,0.7407,0.1388
65,NN_tune_trainable_4008a_00531_531_seed=532_2022-08-20_02-54-37,0.697,0.133,0.7398,0.1335
66,NN_tune_trainable_4008a_00234_234_seed=235_2022-08-18_18-57-23,0.698,0.1247,0.7412,0.1265
67,NN_tune_trainable_4008a_00880_880_seed=881_2022-08-21_16-15-43,0.694,0.1231,0.7391,0.1234
68,NN_tune_trainable_4008a_00220_220_seed=221_2022-08-18_17-34-57,0.699,0.1326,0.7397,0.1323
69,NN_tune_trainable_4008a_00804_804_seed=805_2022-08-21_08-03-13,0.689,0.1267,0.7426,0.1257
70,NN_tune_trainable_4008a_00503_503_seed=504_2022-08-19_23-51-54,0.692,0.1302,0.7446,0.1305
71,NN_tune_trainable_4008a_00126_126_seed=127_2022-08-18_07-21-37,0.7,0.1253,0.742,0.1259
72,NN_tune_trainable_4008a_00087_87_seed=88_2022-08-18_03-04-07,0.7,0.1291,0.7491,0.1283
73,NN_tune_trainable_4008a_00848_848_seed=849_2022-08-21_12-46-37,0.695,0.1303,0.7423,0.13
74,NN_tune_trainable_4008a_00869_869_seed=870_2022-08-21_15-00-45,0.694,0.125,0.7422,0.1256
75,NN_tune_trainable_4008a_00687_687_seed=688_2022-08-20_19-27-41,0.697,0.1288,0.7441,0.1292
76,NN_tune_trainable_4008a_00186_186_seed=187_2022-08-18_13-49-04,0.7,0.1218,0.7417,0.1241
77,NN_tune_trainable_4008a_00354_354_seed=355_2022-08-19_07-54-43,0.694,0.1288,0.7404,0.1302
78,NN_tune_trainable_4008a_00679_679_seed=680_2022-08-20_18-37-11,0.694,0.1292,0.742,0.1281
79,NN_tune_trainable_4008a_00905_905_seed=906_2022-08-21_19-02-41,0.699,0.124,0.7447,0.1237
80,NN_tune_trainable_4008a_00050_50_seed=51_2022-08-17_22-46-09,0.69,0.128,0.7456,0.1267
81,NN_tune_trainable_4008a_00078_78_seed=79_2022-08-18_01-53-22,0.696,0.1401,0.7415,0.1403
82,NN_tune_trainable_4008a_00118_118_seed=119_2022-08-18_06-30-07,0.699,0.1253,0.7427,0.125
83,NN_tune_trainable_4008a_00523_523_seed=524_2022-08-20_02-03-50,0.691,0.1272,0.7434,0.1273
84,NN_tune_trainable_4008a_00972_972_seed=973_2022-08-22_02-09-58,0.687,0.1224,0.7426,0.1227
85,NN_tune_trainable_4008a_00111_111_seed=112_2022-08-18_05-38-27,0.693,0.1321,0.7403,0.1336
86,NN_tune_trainable_4008a_00430_430_seed=431_2022-08-19_15-55-32,0.7,0.1338,0.7455,0.1338
87,NN_tune_trainable_4008a_00490_490_seed=491_2022-08-19_22-21-48,0.698,0.1265,0.7406,0.1272
88,NN_tune_trainable_4008a_00977_977_seed=978_2022-08-22_02-43-17,0.701,0.1334,0.7408,0.1336
89,NN_tune_trainable_4008a_00222_222_seed=223_2022-08-18_17-38-28,0.69,0.1318,0.7389,0.1348
90,NN_tune_trainable_4008a_00068_68_seed=69_2022-08-18_00-55-31,0.697,0.127,0.743,0.1269
91,NN_tune_trainable_4008a_00876_876_seed=877_2022-08-21_15-50-12,0.695,0.1274,0.7477,0.1256
92,NN_tune_trainable_4008a_00231_231_seed=232_2022-08-18_18-31-35,0.701,0.1305,0.7445,0.1313
93,NN_tune_trainable_4008a_00362_362_seed=363_2022-08-19_08-44-19,0.695,0.1262,0.7439,0.1242
94,NN_tune_trainable_4008a_00387_387_seed=388_2022-08-19_11-16-14,0.692,0.1269,0.7403,0.1285
95,NN_tune_trainable_4008a_00198_198_seed=199_2022-08-18_15-05-40,0.69,0.1375,0.7421,0.1379
96,NN_tune_trainable_4008a_00207_207_seed=208_2022-08-18_15-58-29,0.694,0.128,0.7381,0.1275
97,NN_tune_trainable_4008a_00464_464_seed=465_2022-08-19_19-42-30,0.688,0.1322,0.737,0.1296
98,NN_tune_trainable_4008a_00718_718_seed=719_2022-08-20_22-50-43,0.69,0.1316,0.746,0.1318
99,NN_tune_trainable_4008a_00093_93_seed=94_2022-08-18_03-30-48,0.695,0.1347,0.7456,0.1361
100,NN_tune_trainable_4008a_00688_688_seed=689_2022-08-20_19-45-41,0.693,0.1229,0.7384,0.1238
101,NN_tune_trainable_4008a_00176_176_seed=177_2022-08-18_12-34-12,0.699,0.1281,0.744,0.1288
102,NN_tune_trainable_4008a_00681_681_seed=682_2022-08-20_18-55-14,0.696,0.1282,0.7364,0.1302
103,NN_tune_trainable_4008a_00849_849_seed=850_2022-08-21_12-51-59,0.697,0.1245,0.7433,0.1243
104,NN_tune_trainable_4008a_00104_104_seed=105_2022-08-18_04-49-54,0.695,0.1256,0.7443,0.1253
105,NN_tune_trainable_4008a_00260_260_seed=261_2022-08-18_21-51-38,0.698,0.1255,0.7399,0.1272
106,NN_tune_trainable_4008a_00032_32_seed=33_2022-08-17_21-02-38,0.693,0.1295,0.7451,0.1295
107,NN_tune_trainable_4008a_00128_128_seed=129_2022-08-18_07-25-07,0.688,0.1315,0.7427,0.1317
108,NN_tune_trainable_4008a_00133_133_seed=134_2022-08-18_07-56-43,0.701,0.1234,0.7476,0.125
109,NN_tune_trainable_4008a_00380_380_seed=381_2022-08-19_10-30-20,0.69,0.1226,0.7451,0.1219
110,NN_tune_trainable_4008a_00355_355_seed=356_2022-08-19_07-57-01,0.694,0.1265,0.7406,0.1275
111,NN_tune_trainable_4008a_00411_411_seed=412_2022-08-19_13-53-00,0.699,0.1288,0.7439,0.1279
112,NN_tune_trainable_4008a_00227_227_seed=228_2022-08-18_18-05-58,0.696,0.1253,0.7444,0.1252
113,NN_tune_trainable_4008a_00877_877_seed=878_2022-08-21_15-54-42,0.688,0.1277,0.7432,0.1286
114,NN_tune_trainable_4008a_00926_926_seed=927_2022-08-21_21-14-30,0.698,0.1258,0.741,0.1278
115,NN_tune_trainable_4008a_00828_828_seed=829_2022-08-21_10-36-44,0.69,0.1317,0.7407,0.1339
116,NN_tune_trainable_4008a_00230_230_seed=231_2022-08-18_18-30-07,0.694,0.119,0.7438,0.1206
117,NN_tune_trainable_4008a_00566_566_seed=567_2022-08-20_06-41-47,0.697,0.124,0.7387,0.1264
118,NN_tune_trainable_4008a_00935_935_seed=936_2022-08-21_22-09-01,0.689,0.1291,0.74,0.1291
119,NN_tune_trainable_4008a_00022_22_seed=23_2022-08-17_19-45-44,0.689,0.1284,0.7409,0.1282
120,NN_tune_trainable_4008a_00710_710_seed=711_2022-08-20_22-00-00,0.693,0.1353,0.7386,0.135
121,NN_tune_trainable_4008a_00648_648_seed=649_2022-08-20_15-17-50,0.702,0.1249,0.7411,0.124
122,NN_tune_trainable_4008a_00006_6_seed=7_2022-08-17_18-02-16,0.692,0.1265,0.7406,0.128
123,NN_tune_trainable_4008a_00909_909_seed=910_2022-08-21_19-29-24,0.694,0.1267,0.7448,0.1269
124,NN_tune_trainable_4008a_00522_522_seed=523_2022-08-20_01-45-26,0.691,0.125,0.7379,0.1248
125,NN_tune_trainable_4008a_00124_124_seed=125_2022-08-18_06-58-46,0.699,0.1277,0.7466,0.1278
126,NN_tune_trainable_4008a_00551_551_seed=552_2022-08-20_05-01-30,0.693,0.1207,0.7418,0.1223
127,NN_tune_trainable_4008a_00962_962_seed=963_2022-08-22_01-03-58,0.699,0.1326,0.7374,0.1333
128,NN_tune_trainable_4008a_00798_798_seed=799_2022-08-21_07-24-59,0.697,0.127,0.7411,0.1245
129,NN_tune_trainable_4008a_00179_179_seed=180_2022-08-18_12-59-42,0.693,0.1291,0.739,0.1294
130,NN_tune_trainable_4008a_00005_5_seed=6_2022-08-17_18-02-09,0.697,0.1274,0.7433,0.1265
131,NN_tune_trainable_4008a_00189_189_seed=190_2022-08-18_14-12-09,0.696,0.1239,0.7483,0.123
132,NN_tune_trainable_4008a_00799_799_seed=800_2022-08-21_07-37-01,0.689,0.1277,0.7381,0.1305
133,NN_tune_trainable_4008a_00995_995_seed=996_2022-08-22_04-33-47,0.697,0.123,0.7363,0.1241
134,NN_tune_trainable_4008a_00853_853_seed=854_2022-08-21_13-17-29,0.696,0.1248,0.7406,0.1247
135,NN_tune_trainable_4008a_00164_164_seed=165_2022-08-18_11-17-06,0.693,0.128,0.7413,0.1298
136,NN_tune_trainable_4008a_00808_808_seed=809_2022-08-21_08-28-44,0.696,0.1339,0.738,0.1334
137,NN_tune_trainable_4008a_00183_183_seed=184_2022-08-18_13-25-19,0.7,0.1267,0.7434,0.1289
138,NN_tune_trainable_4008a_00075_75_seed=76_2022-08-18_01-47-17,0.696,0.1337,0.7393,0.131
139,NN_tune_trainable_4008a_00908_908_seed=909_2022-08-21_19-14-12,0.691,0.119,0.7461,0.1208
140,NN_tune_trainable_4008a_00855_855_seed=856_2022-08-21_13-35-34,0.691,0.1205,0.7375,0.1195
141,NN_tune_trainable_4008a_00191_191_seed=192_2022-08-18_14-16-34,0.695,0.1357,0.7387,0.1346
142,NN_tune_trainable_4008a_00622_622_seed=623_2022-08-20_12-36-34,0.687,0.1315,0.7425,0.1347
143,NN_tune_trainable_4008a_00611_611_seed=612_2022-08-20_11-23-33,0.694,0.1322,0.747,0.1322
144,NN_tune_trainable_4008a_00712_712_seed=713_2022-08-20_22-17-55,0.701,0.1295,0.7408,0.1281
145,NN_tune_trainable_4008a_00066_66_seed=67_2022-08-18_00-29-56,0.696,0.1364,0.7384,0.1364
146,NN_tune_trainable_4008a_00172_172_seed=173_2022-08-18_12-08-48,0.691,0.1202,0.7388,0.1216
147,NN_tune_trainable_4008a_00637_637_seed=638_2022-08-20_14-17-10,0.692,0.1342,0.7373,0.1349
148,NN_tune_trainable_4008a_00950_950_seed=951_2022-08-21_23-46-32,0.69,0.1262,0.7402,0.1253
149,NN_tune_trainable_4008a_00414_414_seed=415_2022-08-19_14-13-47,0.698,0.1238,0.7431,0.1231
150,NN_tune_trainable_4008a_00528_528_seed=529_2022-08-20_02-31-52,0.697,0.1224,0.7446,0.1235
151,NN_tune_trainable_4008a_00763_763_seed=764_2022-08-21_03-48-02,0.69,0.1339,0.7373,0.1356
152,NN_tune_trainable_4008a_00702_702_seed=703_2022-08-20_21-08-22,0.692,0.1339,0.744,0.1342
153,NN_tune_trainable_4008a_00079_79_seed=80_2022-08-18_02-13-02,0.7,0.1303,0.7422,0.1306
154,NN_tune_trainable_4008a_00142_142_seed=143_2022-08-18_09-04-06,0.694,0.1268,0.7426,0.1267
155,NN_tune_trainable_4008a_00069_69_seed=70_2022-08-18_00-55-43,0.707,0.1242,0.7461,0.1257
156,NN_tune_trainable_4008a_00605_605_seed=606_2022-08-20_10-47-11,0.693,0.1286,0.7411,0.1291
157,NN_tune_trainable_4008a_00045_45_seed=46_2022-08-17_22-20-12,0.693,0.1318,0.7417,0.1317
158,NN_tune_trainable_4008a_00309_309_seed=310_2022-08-19_03-02-56,0.696,0.1319,0.7388,0.1321
159,NN_tune_trainable_4008a_00576_576_seed=577_2022-08-20_07-36-48,0.693,0.1287,0.7433,0.1288
160,NN_tune_trainable_4008a_00315_315_seed=316_2022-08-19_03-47-08,0.696,0.123,0.7425,0.1227
161,NN_tune_trainable_4008a_00083_83_seed=84_2022-08-18_02-38-44,0.692,0.1265,0.7428,0.1286
162,NN_tune_trainable_4008a_00863_863_seed=864_2022-08-21_14-26-11,0.699,0.1262,0.7413,0.1244
163,NN_tune_trainable_4008a_00773_773_seed=774_2022-08-21_04-44-45,0.698,0.1223,0.7451,0.1233
164,NN_tune_trainable_4008a_00271_271_seed=272_2022-08-18_23-05-14,0.697,0.1256,0.7429,0.1259
165,NN_tune_trainable_4008a_00053_53_seed=54_2022-08-17_23-11-48,0.693,0.1331,0.7397,0.1334
166,NN_tune_trainable_4008a_00332_332_seed=333_2022-08-19_05-28-23,0.696,0.1241,0.7418,0.1245
167,NN_tune_trainable_4008a_00334_334_seed=335_2022-08-19_05-50-44,0.704,0.1347,0.742,0.1348
168,NN_tune_trainable_4008a_00577_577_seed=578_2022-08-20_07-41-43,0.69,0.1235,0.741,0.1242
169,NN_tune_trainable_4008a_00668_668_seed=669_2022-08-20_17-32-57,0.693,0.1349,0.7451,0.1338
170,NN_tune_trainable_4008a_00073_73_seed=74_2022-08-18_01-21-31,0.694,0.1221,0.7366,0.1227
171,NN_tune_trainable_4008a_00746_746_seed=747_2022-08-21_01-48-44,0.699,0.1332,0.7397,0.1335
172,NN_tune_trainable_4008a_00762_762_seed=763_2022-08-21_03-30-28,0.693,0.122,0.74,0.122
173,NN_tune_trainable_4008a_00203_203_seed=204_2022-08-18_15-33-07,0.697,0.1279,0.7428,0.1299
174,NN_tune_trainable_4008a_00613_613_seed=614_2022-08-20_11-41-29,0.695,0.1325,0.7452,0.1339
175,NN_tune_trainable_4008a_00109_109_seed=110_2022-08-18_05-16-00,0.692,0.1318,0.7411,0.1324
176,NN_tune_trainable_4008a_00922_922_seed=923_2022-08-21_20-48-56,0.698,0.1288,0.7398,0.1258
177,NN_tune_trainable_4008a_00685_685_seed=686_2022-08-20_19-20-49,0.691,0.1262,0.7434,0.124
178,NN_tune_trainable_4008a_00072_72_seed=73_2022-08-18_01-21-29,0.703,0.1354,0.7439,0.1343
179,NN_tune_trainable_4008a_00994_994_seed=995_2022-08-22_04-26-16,0.692,0.1289,0.7433,0.1288
180,NN_tune_trainable_4008a_00019_19_seed=20_2022-08-17_19-24-15,0.698,0.131,0.7405,0.1305
181,NN_tune_trainable_4008a_00171_171_seed=172_2022-08-18_12-07-02,0.697,0.1291,0.7414,0.1292
182,NN_tune_trainable_4008a_00259_259_seed=260_2022-08-18_21-42-29,0.694,0.1289,0.7392,0.1303
183,NN_tune_trainable_4008a_00272_272_seed=273_2022-08-18_23-08-16,0.685,0.1253,0.7389,0.125
184,NN_tune_trainable_4008a_00928_928_seed=929_2022-08-21_21-21-40,0.69,0.1304,0.745,0.1318
185,NN_tune_trainable_4008a_00140_140_seed=141_2022-08-18_08-42-52,0.695,0.1288,0.7398,0.1275
186,NN_tune_trainable_4008a_00970_970_seed=971_2022-08-22_01-55-36,0.696,0.1332,0.7421,0.1325
187,NN_tune_trainable_4008a_00343_343_seed=344_2022-08-19_06-42-30,0.696,0.1263,0.738,0.1261
188,NN_tune_trainable_4008a_00450_450_seed=451_2022-08-19_18-03-16,0.697,0.1343,0.7433,0.1335
189,NN_tune_trainable_4008a_00146_146_seed=147_2022-08-18_09-29-36,0.685,0.1216,0.7411,0.1213
190,NN_tune_trainable_4008a_00568_568_seed=569_2022-08-20_06-45-51,0.696,0.1273,0.7408,0.1302
191,NN_tune_trainable_4008a_00015_15_seed=16_2022-08-17_18-56-59,0.697,0.1312,0.7383,0.1313
192,NN_tune_trainable_4008a_00030_30_seed=31_2022-08-17_20-37-20,0.692,0.127,0.7417,0.1269
193,NN_tune_trainable_4008a_00051_51_seed=52_2022-08-17_23-06-10,0.687,0.1308,0.742,0.1291
194,NN_tune_trainable_4008a_00129_129_seed=130_2022-08-18_07-28-49,0.684,0.1273,0.7427,0.1283
195,NN_tune_trainable_4008a_00711_711_seed=712_2022-08-20_22-02-32,0.689,0.1276,0.7392,0.1268
196,NN_tune_trainable_4008a_00553_553_seed=554_2022-08-20_05-08-51,0.693,0.122,0.7438,0.1207
197,NN_tune_trainable_4008a_00530_530_seed=531_2022-08-20_02-36-15,0.696,0.1292,0.7381,0.1262
198,NN_tune_trainable_4008a_00656_656_seed=657_2022-08-20_16-12-01,0.693,0.133,0.744,0.1321
199,NN_tune_trainable_4008a_00858_858_seed=859_2022-08-21_13-58-39,0.699,0.1334,0.74,0.1328
200,NN_tune_trainable_4008a_00167_167_seed=168_2022-08-18_11-41-23,0.702,0.1237,0.7451,0.1263
201,NN_tune_trainable_4008a_00026_26_seed=27_2022-08-17_20-11-31,0.702,0.1323,0.7473,0.1351
202,NN_tune_trainable_4008a_00204_204_seed=205_2022-08-18_15-45-15,0.694,0.125,0.7438,0.1258
203,NN_tune_trainable_4008a_00657_657_seed=658_2022-08-20_16-23-12,0.687,0.1262,0.739,0.1247
204,NN_tune_trainable_4008a_00478_478_seed=479_2022-08-19_21-05-36,0.7,0.1261,0.7444,0.1277
205,NN_tune_trainable_4008a_00701_701_seed=702_2022-08-20_21-03-08,0.689,0.1261,0.7436,0.1255
206,NN_tune_trainable_4008a_00792_792_seed=793_2022-08-21_06-47-05,0.699,0.1291,0.7434,0.1284
207,NN_tune_trainable_4008a_00232_232_seed=233_2022-08-18_18-52-56,0.688,0.1232,0.7445,0.1249
208,NN_tune_trainable_4008a_00483_483_seed=484_2022-08-19_21-35-47,0.697,0.1299,0.7399,0.1286
209,NN_tune_trainable_4008a_00984_984_seed=985_2022-08-22_03-29-13,0.696,0.1274,0.7396,0.1282
210,NN_tune_trainable_4008a_00645_645_seed=646_2022-08-20_15-07-19,0.688,0.1303,0.7388,0.1317
211,NN_tune_trainable_4008a_00084_84_seed=85_2022-08-18_02-38-52,0.697,0.131,0.7411,0.131
212,NN_tune_trainable_4008a_00371_371_seed=372_2022-08-19_09-36-16,0.693,0.1248,0.7422,0.1259
213,NN_tune_trainable_4008a_00412_412_seed=413_2022-08-19_13-54-32,0.691,0.1201,0.7421,0.1205
214,NN_tune_trainable_4008a_00845_845_seed=846_2022-08-21_12-26-31,0.688,0.1238,0.7419,0.1246
215,NN_tune_trainable_4008a_00216_216_seed=217_2022-08-18_17-07-29,0.692,0.1346,0.7437,0.136
216,NN_tune_trainable_4008a_00290_290_seed=291_2022-08-19_00-56-10,0.69,0.1305,0.739,0.1307
217,NN_tune_trainable_4008a_00663_663_seed=664_2022-08-20_16-56-12,0.692,0.1327,0.7422,0.1327
218,NN_tune_trainable_4008a_00250_250_seed=251_2022-08-18_20-39-20,0.699,0.1252,0.7401,0.1245
219,NN_tune_trainable_4008a_00903_903_seed=904_2022-08-21_18-41-22,0.687,0.121,0.7455,0.1224
220,NN_tune_trainable_4008a_00023_23_seed=24_2022-08-17_19-52-07,0.692,0.13,0.7409,0.1301
221,NN_tune_trainable_4008a_00041_41_seed=42_2022-08-17_21-54-23,0.697,0.1374,0.741,0.1395
222,NN_tune_trainable_4008a_00108_108_seed=109_2022-08-18_05-15-14,0.692,0.1256,0.7427,0.1273
223,NN_tune_trainable_4008a_00689_689_seed=690_2022-08-20_19-47-36,0.698,0.1319,0.7467,0.1319
224,NN_tune_trainable_4008a_00043_43_seed=44_2022-08-17_22-10-17,0.691,0.1323,0.7393,0.1325
225,NN_tune_trainable_4008a_00377_377_seed=378_2022-08-19_10-19-29,0.69,0.1269,0.7412,0.1266
226,NN_tune_trainable_4008a_00233_233_seed=234_2022-08-18_18-55-00,0.693,0.1307,0.7416,0.13
227,NN_tune_trainable_4008a_00997_997_seed=998_2022-08-22_04-48-39,0.688,0.123,0.7338,0.1236
228,NN_tune_trainable_4008a_00365_365_seed=366_2022-08-19_09-00-26,0.704,0.1362,0.7484,0.1354
229,NN_tune_trainable_4008a_00806_806_seed=807_2022-08-21_08-18-05,0.701,0.1313,0.7419,0.132
230,NN_tune_trainable_4008a_00581_581_seed=582_2022-08-20_08-07-17,0.705,0.1275,0.7427,0.1274
231,NN_tune_trainable_4008a_00742_742_seed=743_2022-08-21_01-23-23,0.69,0.1354,0.7431,0.1339
232,NN_tune_trainable_4008a_00275_275_seed=276_2022-08-18_23-32-55,0.689,0.1258,0.7413,0.1282
233,NN_tune_trainable_4008a_00965_965_seed=966_2022-08-22_01-26-32,0.695,0.1288,0.7425,0.1298
234,NN_tune_trainable_4008a_00031_31_seed=32_2022-08-17_20-47-10,0.69,0.1296,0.7405,0.1314
235,NN_tune_trainable_4008a_00238_238_seed=239_2022-08-18_19-22-52,0.687,0.1275,0.7407,0.1282
236,NN_tune_trainable_4008a_00037_37_seed=38_2022-08-17_21-28-38,0.69,0.1253,0.7425,0.1236
237,NN_tune_trainable_4008a_00817_817_seed=818_2022-08-21_09-27-24,0.696,0.1276,0.7468,0.1262
238,NN_tune_trainable_4008a_00495_495_seed=496_2022-08-19_22-57-15,0.686,0.1295,0.7394,0.1283
239,NN_tune_trainable_4008a_00734_734_seed=735_2022-08-21_00-32-34,0.696,0.1291,0.7431,0.1289
240,NN_tune_trainable_4008a_00289_289_seed=290_2022-08-19_00-55-53,0.692,0.1251,0.7438,0.1244
