,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
116,"NN_tune_trainable_b6a12_02505_2505_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=s_2021-07-15_03-21-55",0.113,0.1135,0.1135,0.1135
117,"NN_tune_trainable_b6a12_00391_391_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::optim_2021-07-10_05-19-12",0.958,0.3443,0.9598,0.3428
118,"NN_tune_trainable_b6a12_00796_796_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-11_04-58-23",0.986,0.7201,0.9875,0.7553
119,"NN_tune_trainable_b6a12_01253_1253_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::op_2021-07-12_04-51-39",0.946,0.3761,0.9463,0.3641
120,"NN_tune_trainable_b6a12_01225_1225_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=s_2021-07-12_03-24-56",0.113,0.1135,0.1135,0.1135
121,"NN_tune_trainable_b6a12_01346_1346_model::dropout=0.0,model::init_type=normal,model::nlin=tanh,optim::lr=0.001,optim::optimizer=sg_2021-07-12_10-06-05",0.979,0.4276,0.9799,0.696
122,"NN_tune_trainable_b6a12_01792_1792_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.001,optim::optimizer=a_2021-07-13_11-14-13",0.979,0.6725,0.9836,0.7894
123,"NN_tune_trainable_b6a12_01083_1083_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=a_2021-07-11_20-00-53",0.568,0.1959,0.542,0.185
124,"NN_tune_trainable_b6a12_02090_2090_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=a_2021-07-14_04-44-54",0.954,0.8313,0.9568,0.8504
125,"NN_tune_trainable_b6a12_02310_2310_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-14_17-08-55",0.982,0.4922,0.9851,0.6848
126,"NN_tune_trainable_b6a12_01421_1421_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opt_2021-07-12_14-19-52",0.942,0.1135,0.9408,0.1135
