,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
59,"NN_tune_trainable_c7016_00108_108_model::dropout=0,model::init_type=kaiming_uniform,model::nlin=relu,optim::optimizer=sgd,optim::w_2021-09-22_02-43-39",0.669,0.2781,0.6943,0.3144
60,"NN_tune_trainable_c7016_01029_1029_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::optimizer=adam,opti_2021-09-24_02-07-11",0.45,0.1667,0.4379,0.1594
61,"NN_tune_trainable_c7016_00483_483_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::optimizer=sgd,optim::wd=0.001_2021-09-22_22-45-00",0.363,0.1678,0.3578,0.1539
62,"NN_tune_trainable_c7016_01274_1274_model::dropout=0,model::init_type=normal,model::nlin=gelu,optim::optimizer=sgd,optim::wd=0.001,_2021-09-24_15-20-49",0.099,0.0945,0.1003,0.0921
63,"NN_tune_trainable_c7016_00803_803_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::optimizer=sgd,optim::wd=0.01,_2021-09-23_15-44-47",0.448,0.1549,0.4528,0.1489
64,"NN_tune_trainable_c7016_00813_813_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::optimizer=sgd,optim:_2021-09-23_16-06-22",0.354,0.1631,0.3584,0.1787
65,"NN_tune_trainable_c7016_00681_681_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::optimizer=sgd,optim::wd=0.01_2021-09-23_09-16-51",0.1,0.1,0.1,0.1
66,"NN_tune_trainable_c7016_00687_687_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::optimizer=sgd,optim::_2021-09-23_09-27-46",0.1,0.1,0.1,0.1
67,"NN_tune_trainable_c7016_00297_297_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::optimizer=sgd,optim::wd=0.01_2021-09-22_12-41-54",0.1,0.1,0.1,0.1
68,"NN_tune_trainable_c7016_00917_917_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::optimizer=adam,op_2021-09-23_20-35-23",0.1,0.1,0.1,0.1
69,"NN_tune_trainable_c7016_00197_197_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::optimizer=adam,optim_2021-09-22_07-27-04",0.463,0.1716,0.4213,0.1842
70,"NN_tune_trainable_c7016_00487_487_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::optimizer=sgd,optim::_2021-09-22_23-11-38",0.501,0.1843,0.4706,0.1879
71,"NN_tune_trainable_c7016_01152_1152_model::dropout=0,model::init_type=uniform,model::nlin=tanh,optim::optimizer=adam,optim::wd=0.01_2021-09-24_08-24-26",0.596,0.2615,0.6204,0.2687
72,"NN_tune_trainable_c7016_01181_1181_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::optimizer=adam,opti_2021-09-24_10-28-55",0.399,0.1695,0.4028,0.1681
73,"NN_tune_trainable_c7016_00015_15_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::optimizer=adam,optim::_2021-09-21_21-06-29",0.359,0.1521,0.3668,0.1777
74,"NN_tune_trainable_c7016_00925_925_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::optimizer=adam,optim_2021-09-23_21-03-19",0.39,0.1629,0.3913,0.165
75,"NN_tune_trainable_c7016_01221_1221_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::optimizer=adam,opti_2021-09-24_12-26-54",0.478,0.1868,0.4317,0.1799
