,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
560,NN_tune_trainable_c0371_00529_529_seed=530_2021-07-02_18-48-31,0.904,0.8329,0.9083,0.8401
561,NN_tune_trainable_c0371_00460_460_seed=461_2021-07-02_15-14-55,0.906,0.8889,0.9042,0.8879
562,NN_tune_trainable_c0371_00165_165_seed=166_2021-07-02_00-42-22,0.896,0.8891,0.8951,0.8866
563,NN_tune_trainable_c0371_00943_943_seed=944_2021-07-03_15-17-29,0.922,0.3911,0.9241,0.4026
564,NN_tune_trainable_c0371_00274_274_seed=275_2021-07-02_06-02-53,0.911,0.731,0.9103,0.7526
565,NN_tune_trainable_c0371_00084_84_seed=85_2021-07-01_20-46-31,0.914,0.5943,0.9159,0.5901
566,NN_tune_trainable_c0371_00945_945_seed=946_2021-07-03_15-24-37,0.91,0.8892,0.9089,0.8904
567,NN_tune_trainable_c0371_00155_155_seed=156_2021-07-02_00-16-06,0.925,0.4589,0.9257,0.4511
568,NN_tune_trainable_c0371_00872_872_seed=873_2021-07-03_11-50-56,0.904,0.8529,0.9036,0.8541
569,NN_tune_trainable_c0371_00045_45_seed=46_2021-07-01_18-52-28,0.905,0.7734,0.9037,0.7771
570,NN_tune_trainable_c0371_00574_574_seed=575_2021-07-02_20-56-56,0.926,0.8506,0.9252,0.8528
571,NN_tune_trainable_c0371_00858_858_seed=859_2021-07-03_11-04-56,0.914,0.1814,0.9133,0.1915
572,NN_tune_trainable_c0371_00915_915_seed=916_2021-07-03_13-51-31,0.908,0.458,0.9072,0.4842
573,NN_tune_trainable_c0371_00434_434_seed=435_2021-07-02_14-02-27,0.903,0.863,0.9035,0.8596
574,NN_tune_trainable_c0371_00686_686_seed=687_2021-07-03_02-27-13,0.911,0.6423,0.9105,0.6485
575,NN_tune_trainable_c0371_00322_322_seed=323_2021-07-02_08-23-42,0.904,0.8351,0.9051,0.8473
576,NN_tune_trainable_c0371_00558_558_seed=559_2021-07-02_20-08-41,0.904,0.7415,0.9021,0.7486
577,NN_tune_trainable_c0371_00462_462_seed=463_2021-07-02_15-18-18,0.916,0.4165,0.9173,0.4206
578,NN_tune_trainable_c0371_00595_595_seed=596_2021-07-02_21-59-58,0.892,0.8725,0.8913,0.8757
579,NN_tune_trainable_c0371_00158_158_seed=159_2021-07-02_00-19-05,0.906,0.8791,0.9072,0.8762
580,NN_tune_trainable_c0371_00651_651_seed=652_2021-07-03_00-47-31,0.913,0.7604,0.9139,0.7753
581,NN_tune_trainable_c0371_00894_894_seed=895_2021-07-03_12-44-13,0.908,0.8683,0.9077,0.8741
582,NN_tune_trainable_c0371_00570_570_seed=571_2021-07-02_20-48-07,0.908,0.7672,0.9066,0.7511
583,NN_tune_trainable_c0371_00071_71_seed=72_2021-07-01_20-02-28,0.909,0.4344,0.9094,0.4432
584,NN_tune_trainable_c0371_00957_957_seed=958_2021-07-03_15-57-08,0.903,0.8406,0.9032,0.8387
585,NN_tune_trainable_c0371_00361_361_seed=362_2021-07-02_10-23-39,0.906,0.8563,0.9042,0.8558
586,NN_tune_trainable_c0371_00790_790_seed=791_2021-07-03_07-38-08,0.905,0.8918,0.9058,0.8836
587,NN_tune_trainable_c0371_00628_628_seed=629_2021-07-02_23-36-53,0.91,0.3944,0.9088,0.4117
588,NN_tune_trainable_c0371_00103_103_seed=104_2021-07-01_21-34-35,0.896,0.869,0.896,0.8717
589,NN_tune_trainable_c0371_00852_852_seed=853_2021-07-03_10-44-49,0.893,0.8872,0.8921,0.884
590,NN_tune_trainable_c0371_00374_374_seed=375_2021-07-02_10-53-02,0.912,0.8935,0.9121,0.8849
591,NN_tune_trainable_c0371_00990_990_seed=991_2021-07-03_17-34-08,0.927,0.534,0.927,0.5441
592,NN_tune_trainable_c0371_00287_287_seed=288_2021-07-02_06-28-09,0.921,0.4665,0.9216,0.5015
593,NN_tune_trainable_c0371_00101_101_seed=102_2021-07-01_21-33-22,0.889,0.822,0.892,0.8216
594,NN_tune_trainable_c0371_00665_665_seed=666_2021-07-03_01-31-23,0.9,0.8268,0.9002,0.8355
595,NN_tune_trainable_c0371_00381_381_seed=382_2021-07-02_11-16-11,0.897,0.8695,0.8972,0.8722
596,NN_tune_trainable_c0371_00897_897_seed=898_2021-07-03_13-02-21,0.905,0.7454,0.9049,0.7638
597,NN_tune_trainable_c0371_00307_307_seed=308_2021-07-02_07-36-40,0.922,0.5861,0.919,0.5833
598,NN_tune_trainable_c0371_00912_912_seed=913_2021-07-03_13-42-15,0.907,0.8913,0.9074,0.8943
599,NN_tune_trainable_c0371_00561_561_seed=562_2021-07-02_20-22-14,0.921,0.8813,0.9217,0.8882
600,NN_tune_trainable_c0371_00813_813_seed=814_2021-07-03_08-47-51,0.91,0.5286,0.9085,0.5291
601,NN_tune_trainable_c0371_00842_842_seed=843_2021-07-03_10-16-44,0.911,0.8361,0.9095,0.8442
602,NN_tune_trainable_c0371_00464_464_seed=465_2021-07-02_15-35-56,0.925,0.3229,0.9249,0.3368
603,NN_tune_trainable_c0371_00611_611_seed=612_2021-07-02_22-47-54,0.916,0.8627,0.9164,0.8706
604,NN_tune_trainable_c0371_00653_653_seed=654_2021-07-03_00-49-29,0.922,0.8069,0.9236,0.8131
605,NN_tune_trainable_c0371_00388_388_seed=389_2021-07-02_11-40-45,0.907,0.7583,0.9079,0.7614
606,NN_tune_trainable_c0371_00640_640_seed=641_2021-07-03_00-18-29,0.929,0.175,0.9287,0.1873
607,NN_tune_trainable_c0371_00967_967_seed=968_2021-07-03_16-30-33,0.92,0.9148,0.921,0.9091
608,NN_tune_trainable_c0371_00635_635_seed=636_2021-07-03_00-00-26,0.912,0.8325,0.9114,0.8288
609,NN_tune_trainable_c0371_00186_186_seed=187_2021-07-02_01-49-00,0.896,0.7775,0.8987,0.8005
610,NN_tune_trainable_c0371_00593_593_seed=594_2021-07-02_21-56-32,0.908,0.5443,0.9062,0.5687
611,NN_tune_trainable_c0371_00152_152_seed=153_2021-07-02_00-13-36,0.905,0.7572,0.906,0.7612
612,NN_tune_trainable_c0371_00541_541_seed=542_2021-07-02_19-15-25,0.893,0.6137,0.8932,0.6357
613,NN_tune_trainable_c0371_00356_356_seed=357_2021-07-02_10-01-39,0.897,0.7912,0.8974,0.7859
614,NN_tune_trainable_c0371_00208_208_seed=209_2021-07-02_02-56-30,0.909,0.5481,0.9088,0.5592
615,NN_tune_trainable_c0371_00674_674_seed=675_2021-07-03_01-57-55,0.901,0.8911,0.9011,0.8899
616,NN_tune_trainable_c0371_00539_539_seed=540_2021-07-02_19-13-50,0.9,0.8874,0.8982,0.8907
617,NN_tune_trainable_c0371_00688_688_seed=689_2021-07-03_02-38-03,0.908,0.5129,0.9095,0.5118
618,NN_tune_trainable_c0371_00007_7_seed=8_2021-07-01_16-59-54,0.897,0.8607,0.8952,0.8675
619,NN_tune_trainable_c0371_00160_160_seed=161_2021-07-02_00-36-59,0.916,0.8297,0.9179,0.8293
620,NN_tune_trainable_c0371_00342_342_seed=343_2021-07-02_09-15-39,0.907,0.7528,0.9062,0.7423
621,NN_tune_trainable_c0371_00902_902_seed=903_2021-07-03_13-07-57,0.921,0.7426,0.9196,0.7673
622,NN_tune_trainable_c0371_00238_238_seed=239_2021-07-02_04-09-14,0.911,0.8941,0.909,0.8967
623,NN_tune_trainable_c0371_00205_205_seed=206_2021-07-02_02-38-08,0.89,0.8769,0.8919,0.8767
624,NN_tune_trainable_c0371_00792_792_seed=793_2021-07-03_07-51-38,0.924,0.5393,0.9242,0.5523
625,NN_tune_trainable_c0371_00284_284_seed=285_2021-07-02_06-26-55,0.906,0.466,0.9053,0.5136
626,NN_tune_trainable_c0371_00946_946_seed=947_2021-07-03_15-27-12,0.917,0.6924,0.9166,0.7114
627,NN_tune_trainable_c0371_00425_425_seed=426_2021-07-02_13-37-22,0.897,0.8585,0.8982,0.8606
628,NN_tune_trainable_c0371_00412_412_seed=413_2021-07-02_12-52-02,0.918,0.4553,0.9164,0.4685
629,NN_tune_trainable_c0371_00981_981_seed=982_2021-07-03_17-09-48,0.906,0.5488,0.905,0.5699
630,NN_tune_trainable_c0371_00550_550_seed=551_2021-07-02_19-44-55,0.912,0.591,0.9133,0.5945
631,NN_tune_trainable_c0371_00501_501_seed=502_2021-07-02_17-15-34,0.903,0.8897,0.9016,0.8846
632,NN_tune_trainable_c0371_00751_751_seed=752_2021-07-03_05-45-04,0.919,0.881,0.9188,0.8734
633,NN_tune_trainable_c0371_00509_509_seed=510_2021-07-02_17-38-06,0.922,0.2665,0.9224,0.2848
634,NN_tune_trainable_c0371_00773_773_seed=774_2021-07-03_06-48-07,0.906,0.8782,0.9071,0.8825
635,NN_tune_trainable_c0371_00612_612_seed=613_2021-07-02_22-48-14,0.904,0.8776,0.9037,0.8799
636,NN_tune_trainable_c0371_00693_693_seed=694_2021-07-03_02-47-17,0.899,0.7532,0.8981,0.7862
637,NN_tune_trainable_c0371_00117_117_seed=118_2021-07-01_22-20-33,0.913,0.375,0.9137,0.389
638,NN_tune_trainable_c0371_00085_85_seed=86_2021-07-01_20-47-15,0.91,0.8901,0.9095,0.8909
639,NN_tune_trainable_c0371_00150_150_seed=151_2021-07-01_23-55-32,0.905,0.8629,0.9054,0.871
640,NN_tune_trainable_c0371_00636_636_seed=637_2021-07-03_00-01-09,0.908,0.8444,0.908,0.8441
641,NN_tune_trainable_c0371_00253_253_seed=254_2021-07-02_04-54-48,0.917,0.6507,0.9154,0.6978
642,NN_tune_trainable_c0371_00567_567_seed=568_2021-07-02_20-33-19,0.916,0.7,0.9166,0.7153
643,NN_tune_trainable_c0371_00497_497_seed=498_2021-07-02_17-12-31,0.899,0.8652,0.8986,0.8713
644,NN_tune_trainable_c0371_00853_853_seed=854_2021-07-03_10-47-16,0.906,0.8749,0.9052,0.8821
645,NN_tune_trainable_c0371_00491_491_seed=492_2021-07-02_16-48-46,0.909,0.8169,0.9087,0.8001
646,NN_tune_trainable_c0371_00978_978_seed=979_2021-07-03_17-04-29,0.913,0.7188,0.9138,0.7366
647,NN_tune_trainable_c0371_00769_769_seed=770_2021-07-03_06-40-10,0.912,0.7002,0.9118,0.7185
648,NN_tune_trainable_c0371_00359_359_seed=360_2021-07-02_10-05-05,0.916,0.6502,0.9185,0.6882
