,epoch,kendalls_tau,p-value
0,epoch_10,0.3942857142857143,5.3399650148509094e-05
1,epoch_20,0.3616326530612245,0.00021086428266102786
2,epoch_30,0.3502040816326531,0.0003325554063232039
3,epoch_40,0.38285714285714284,8.741020572207161e-05
4,epoch_50,0.32571428571428573,0.0008451192159053013
