,epoch,kendalls_tau,p-value
0,epoch_10,0.06448979591836734,0.5087253411837377
1,epoch_20,0.21306122448979592,0.029019032768374718
2,epoch_30,-0.10530612244897959,0.28055801602246655
3,epoch_40,0.08081632653061226,0.4076020235840996
4,epoch_50,0.0008163265306122448,0.9933258869658097
