,epoch,kendalls_tau,p-value
0,epoch_10,-0.09877551020408164,0.3114673952484257
1,epoch_20,0.11510204081632652,0.23822104702538338
2,epoch_30,-0.1657142857142857,0.08949528184396148
3,epoch_40,0.09714285714285714,0.31953297149932736
4,epoch_50,-0.023673469387755105,0.8083300980714346
