,epoch,kendalls_tau,p-value
0,epoch_10,-0.005714285714285714,0.9533073469737826
1,epoch_20,0.038367346938775505,0.6942099409152269
2,epoch_30,0.2702040816326531,0.005626870055114956
3,epoch_40,0.2,0.040423979336908576
4,epoch_50,0.2506122448979592,0.010228381146689804
