,epoch_10,epoch_20,epoch_30,epoch_40,epoch_50,epoch_10_attack,epoch_20_attack,epoch_30_attack,epoch_40_attack,epoch_50_attack
0,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
1,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
2,0.7454287031346035,0.7890673017824217,0.8005147510755992,0.8102335586969883,0.8158036263060848,0.42847264904732635,0.43239090350338044,0.4360786724031961,0.4354256299938537,0.44237861094038106
3,0.6664105716041795,0.6761677934849416,0.6766671788567916,0.6750537799631223,0.6669099569760295,0.39973878303626303,0.3925937307928703,0.39612784265519363,0.4076521204671174,0.3742317148125384
4,0.6454748002458512,0.6874231714812539,0.660379532882606,0.6722879532882606,0.67490012292563,0.3708896742470805,0.3980101413644745,0.39309311616472037,0.403580208973571,0.389059618930547
5,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
6,0.6368315918869084,0.6881914566687154,0.6697910264290104,0.6711739397664414,0.6803549477566072,0.3902120467117394,0.4061923786109404,0.3950138291333743,0.38971266133988935,0.38621696373693915
7,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028
8,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
9,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
10,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
11,0.6445912722802705,0.657959434542102,0.696681007990166,0.6918023970497849,0.6870774431468961,0.39063460356484325,0.39101874615857407,0.407921020282729,0.3983942839582053,0.39328518746158575
12,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
13,0.1958743085433313,0.4059234787953288,0.5022280270436386,0.5473647818070068,0.5906576521204672,0.1958743085433313,0.2698217578365089,0.3242547633681623,0.3340119852489244,0.3498386601106331
14,0.7898355869698832,0.8060848186846957,0.7990934234787953,0.8214121081745543,0.8218346650276582,0.4585125998770744,0.46615703749231713,0.44303165334972344,0.46696373693915183,0.4641979102642901
15,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
16,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
17,0.6224262446220037,0.6377151198524893,0.6562307928703135,0.6484326982175783,0.6439766441303012,0.3834895513214505,0.39063460356484325,0.39378457283343576,0.3880224339274739,0.38771511985248924
18,0.1958358942839582,0.1958358942839582,0.1958358942839582,0.1958358942839582,0.1958358942839582,0.19579748002458514,0.19579748002458514,0.19579748002458514,0.19579748002458514,0.19579748002458514
19,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028,0.06699446834665028
20,0.7294867854947756,0.7575676090964967,0.7701674861708666,0.7871850030731408,0.7915258143822987,0.41852335586969885,0.4315073755377996,0.4341579594345421,0.442340196681008,0.4500614628149969
21,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
22,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
23,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
24,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
25,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
26,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
27,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
28,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
29,0.7927550706822373,0.8092347879532883,0.8155347264904733,0.8251767055931162,0.8248309772587584,0.453480331899201,0.43511831591886907,0.4472572218807621,0.47207283343577133,0.47871850030731405
30,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
31,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
32,0.6189689612784266,0.6818146896127842,0.6746312231100184,0.6463583282114321,0.6420943454210203,0.38187615242778117,0.4051551936078672,0.40311923786109405,0.390019975414874,0.38567916410571607
33,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
34,0.18757682851874616,0.2329440688383528,0.27397049784880145,0.3849877074370006,0.3847572218807621,0.1958743085433313,0.20148279041180087,0.23098494161032576,0.27477719729563616,0.2741625691456669
35,0.7154655808236017,0.7380147510755992,0.7100107559926244,0.7257221880762139,0.7447372464658881,0.41779348494161034,0.38479563614013523,0.4141057160417947,0.41368315918869086,0.38710049170252
36,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
37,0.6433236017209588,0.6735556238475722,0.7115089121081746,0.6248463429625076,0.6863475722188076,0.3739244007375538,0.3947449293177627,0.4156422864167179,0.3747695144437615,0.4050783650891211
38,0.19591272280270436,0.19591272280270436,0.19591272280270436,0.19591272280270436,0.19591272280270436,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
39,0.746619545175169,0.7818070067609096,0.7963660110633067,0.8105024585125998,0.8222956361401352,0.4200983405039951,0.4417639827904118,0.4551321450522434,0.4703441917639828,0.46988322065150584
40,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
41,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
42,0.1958358942839582,0.1958358942839582,0.1958358942839582,0.1958358942839582,0.1958358942839582,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313,0.1958743085433313
